

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 9_ngccphat-6delays-longer_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 4, 250, 480)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[4, 4, 2], t_pool_size[5, 1, 1]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 128

Dumping recording-wise val results in: results_audio/9_ngccphat-6delays-longer_dev_split0_multiaccdoa_mic_gcc_20240417093351_val
epoch: 0, time: 58.09/nan, train_loss: 0.1110, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 11, time: 56.81/nan, train_loss: 0.0881, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 12, time: 56.80/nan, train_loss: 0.0866, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 13, time: 57.11/nan, train_loss: 0.0843, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 14, time: 57.13/nan, train_loss: 0.0847, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 15, time: 57.04/nan, train_loss: 0.0890, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 16, time: 57.01/nan, train_loss: 0.0853, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 17, time: 57.06/nan, train_loss: 0.0836, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 18, time: 57.11/nan, train_loss: 0.0854, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 19, time: 57.05/nan, train_loss: 0.0868, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 20, time: 57.12/nan, train_loss: 0.0864, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 21, time: 56.97/nan, train_loss: 0.0846, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 22, time: 57.06/nan, train_loss: 0.0842, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 23, time: 57.09/nan, train_loss: 0.0816, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 24, time: 57.17/nan, train_loss: 0.0818, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 25, time: 57.07/122.36, train_loss: 0.0832, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 26, time: 57.09/122.36, train_loss: 0.0795, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 27, time: 57.05/122.36, train_loss: 0.0810, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 28, time: 57.08/122.36, train_loss: 0.0788, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 29, time: 57.08/122.36, train_loss: 0.0835, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 30, time: 56.99/122.36, train_loss: 0.0784, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 31, time: 57.06/122.36, train_loss: 0.0790, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 32, time: 57.06/122.36, train_loss: 0.0810, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 33, time: 57.15/122.36, train_loss: 0.0772, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 34, time: 57.01/122.36, train_loss: 0.0784, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 35, time: 56.99/122.36, train_loss: 0.0765, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 36, time: 57.11/122.36, train_loss: 0.0765, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 37, time: 57.09/122.36, train_loss: 0.0766, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 38, time: 57.17/122.36, train_loss: 0.0750, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 39, time: 57.15/122.36, train_loss: 0.0765, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 40, time: 57.18/122.36, train_loss: 0.0762, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 41, time: 57.02/122.36, train_loss: 0.0743, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 42, time: 57.26/122.36, train_loss: 0.0753, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 43, time: 57.13/122.36, train_loss: 0.0733, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 44, time: 57.20/122.36, train_loss: 0.0738, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 45, time: 57.15/122.36, train_loss: 0.0730, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 46, time: 57.08/122.36, train_loss: 0.0733, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 47, time: 57.03/122.36, train_loss: 0.0723, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 48, time: 56.96/122.36, train_loss: 0.0717, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 49, time: 57.04/122.36, train_loss: 0.0703, val_loss: 0.0245, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 50, time: 57.06/124.25, train_loss: 0.0702, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 51, time: 57.15/124.25, train_loss: 0.0671, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 52, time: 57.14/124.25, train_loss: 0.0665, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 53, time: 57.17/124.25, train_loss: 0.0698, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 54, time: 57.11/124.25, train_loss: 0.0664, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 55, time: 57.32/124.25, train_loss: 0.0676, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 56, time: 57.26/124.25, train_loss: 0.0667, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 57, time: 57.04/124.25, train_loss: 0.0644, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 58, time: 57.14/124.25, train_loss: 0.0645, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 59, time: 57.05/124.25, train_loss: 0.0618, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 60, time: 57.25/124.25, train_loss: 0.0639, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 61, time: 57.06/124.25, train_loss: 0.0685, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 62, time: 57.05/124.25, train_loss: 0.0615, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 63, time: 57.03/124.25, train_loss: 0.0630, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 64, time: 57.26/124.25, train_loss: 0.0616, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 65, time: 57.13/124.25, train_loss: 0.0593, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 66, time: 56.97/124.25, train_loss: 0.0604, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 67, time: 57.05/124.25, train_loss: 0.0594, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 68, time: 57.04/124.25, train_loss: 0.0609, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 69, time: 57.04/124.25, train_loss: 0.0599, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 70, time: 57.38/124.25, train_loss: 0.0589, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 71, time: 56.98/124.25, train_loss: 0.0578, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 72, time: 57.08/124.25, train_loss: 0.0553, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 73, time: 56.96/124.25, train_loss: 0.0529, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 74, time: 57.06/124.25, train_loss: 0.0569, val_loss: 0.0266, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/72.22/1.07/0.45/0.61, best_val_epoch: 50 (0.00/72.22/1.07/0.45/0.61)
epoch: 75, time: 57.03/129.33, train_loss: 0.0558, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 76, time: 56.75/129.33, train_loss: 0.0529, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 77, time: 56.75/129.33, train_loss: 0.0531, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 78, time: 56.89/129.33, train_loss: 0.0513, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 79, time: 57.33/129.33, train_loss: 0.0500, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 80, time: 57.24/129.33, train_loss: 0.0507, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 81, time: 56.79/129.33, train_loss: 0.0520, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 82, time: 56.76/129.33, train_loss: 0.0514, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 83, time: 56.82/129.33, train_loss: 0.0481, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 84, time: 56.76/129.33, train_loss: 0.0467, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 85, time: 56.75/129.33, train_loss: 0.0478, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 86, time: 56.71/129.33, train_loss: 0.0482, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 87, time: 56.76/129.33, train_loss: 0.0472, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 88, time: 57.12/129.33, train_loss: 0.0471, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 89, time: 57.02/129.33, train_loss: 0.0454, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 90, time: 56.88/129.33, train_loss: 0.0430, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 91, time: 57.14/129.33, train_loss: 0.0448, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 92, time: 56.85/129.33, train_loss: 0.0416, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 93, time: 56.70/129.33, train_loss: 0.0405, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 94, time: 56.77/129.33, train_loss: 0.0421, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 95, time: 56.81/129.33, train_loss: 0.0414, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 96, time: 56.80/129.33, train_loss: 0.0406, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 97, time: 56.83/129.33, train_loss: 0.0401, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 98, time: 57.23/129.33, train_loss: 0.0401, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 99, time: 56.84/129.33, train_loss: 0.0385, val_loss: 0.0241, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/50.33/0.51/0.26/0.49, best_val_epoch: 75 (0.02/50.33/0.51/0.26/0.49)
epoch: 100, time: 56.86/136.07, train_loss: 0.0378, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 101, time: 56.80/136.07, train_loss: 0.0384, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 102, time: 56.80/136.07, train_loss: 0.0383, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 103, time: 56.77/136.07, train_loss: 0.0376, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 104, time: 57.13/136.07, train_loss: 0.0383, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 105, time: 56.84/136.07, train_loss: 0.0391, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 106, time: 56.79/136.07, train_loss: 0.0407, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 107, time: 56.84/136.07, train_loss: 0.0370, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 108, time: 56.79/136.07, train_loss: 0.0372, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 109, time: 56.81/136.07, train_loss: 0.0388, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 110, time: 57.07/136.07, train_loss: 0.0380, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 111, time: 56.74/136.07, train_loss: 0.0355, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 112, time: 56.80/136.07, train_loss: 0.0394, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 113, time: 56.71/136.07, train_loss: 0.0357, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
epoch: 114, time: 56.83/136.07, train_loss: 0.0332, val_loss: 0.0239, F/AE/Dist_err/Rel_dist_err/SELD: 0.04/42.63/0.60/0.33/0.48, best_val_epoch: 100 (0.04/42.63/0.60/0.33/0.48)
