

---------------------------------------------------------------------------------------------------
------------------------------------      SPLIT [4]   -----------------------------------------------
---------------------------------------------------------------------------------------------------
unique_name: 9_ngccphat-seldnet-saved-nomel-better-drop_dev_split0_multiaccdoa_mic_gcc

Loading training dataset:
Loading validation dataset:
---------------- SELD-net -------------------
FEATURES:
	data_in: (64, 4, 250, 480)
	data_out: (64, 50, 156)

MODEL:
	dropout_rate: 0.05
	CNN: nb_cnn_filt: 64, f_pool_size[4, 4, 2], t_pool_size[5, 1, 1]
, rnn_size: 128
, nb_attention_blocks: 2
, fnn_size: 128

Dumping recording-wise val results in: results_audio/9_ngccphat-seldnet-saved-nomel-better-drop_dev_split0_multiaccdoa_mic_gcc_20240416140645_val
epoch: 0, time: 57.45/nan, train_loss: 0.1152, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 14, time: 53.03/nan, train_loss: 0.0888, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 15, time: 53.06/nan, train_loss: 0.0862, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 16, time: 52.99/nan, train_loss: 0.0823, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 17, time: 53.02/nan, train_loss: 0.0851, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 18, time: 53.11/nan, train_loss: 0.0823, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 19, time: 53.06/nan, train_loss: 0.0852, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 20, time: 53.02/nan, train_loss: 0.0833, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 21, time: 53.07/nan, train_loss: 0.0830, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 22, time: 53.06/nan, train_loss: 0.0857, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 23, time: 53.05/nan, train_loss: 0.0857, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 24, time: 53.06/nan, train_loss: 0.0803, val_loss: nan, F/AE/Dist_err/Rel_dist_err/SELD: nan/nan/nan/nan/nan, best_val_epoch: -1 (0.00/180.00/999999.00/999999.00/9999.00)
epoch: 25, time: 52.96/121.72, train_loss: 0.0840, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 26, time: 53.10/121.72, train_loss: 0.0811, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 27, time: 53.02/121.72, train_loss: 0.0789, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 28, time: 52.99/121.72, train_loss: 0.0783, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 29, time: 53.16/121.72, train_loss: 0.0797, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 30, time: 53.07/121.72, train_loss: 0.0769, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 31, time: 53.02/121.72, train_loss: 0.0752, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 32, time: 53.07/121.72, train_loss: 0.0720, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 33, time: 53.05/121.72, train_loss: 0.0757, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 34, time: 53.09/121.72, train_loss: 0.0740, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 35, time: 53.06/121.72, train_loss: 0.0738, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 36, time: 53.06/121.72, train_loss: 0.0732, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 37, time: 53.08/121.72, train_loss: 0.0698, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 38, time: 53.04/121.72, train_loss: 0.0712, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 39, time: 53.02/121.72, train_loss: 0.0688, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 40, time: 53.02/121.72, train_loss: 0.0693, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 41, time: 53.12/121.72, train_loss: 0.0625, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 42, time: 53.05/121.72, train_loss: 0.0698, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 43, time: 53.01/121.72, train_loss: 0.0713, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 44, time: 53.09/121.72, train_loss: 0.0670, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 45, time: 53.00/121.72, train_loss: 0.0640, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 46, time: 53.24/121.72, train_loss: 0.0674, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 47, time: 52.98/121.72, train_loss: 0.0647, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 48, time: 53.08/121.72, train_loss: 0.0645, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 49, time: 53.00/121.72, train_loss: 0.0656, val_loss: 0.0256, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/nan/nan/nan/nan, best_val_epoch: 25 (0.00/nan/nan/nan/nan)
epoch: 50, time: 53.06/121.58, train_loss: 0.0618, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 51, time: 53.02/121.58, train_loss: 0.0615, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 52, time: 53.06/121.58, train_loss: 0.0615, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 53, time: 53.01/121.58, train_loss: 0.0615, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 54, time: 53.09/121.58, train_loss: 0.0605, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 55, time: 53.06/121.58, train_loss: 0.0590, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 56, time: 53.05/121.58, train_loss: 0.0581, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 57, time: 53.06/121.58, train_loss: 0.0591, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 58, time: 53.06/121.58, train_loss: 0.0568, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 59, time: 53.02/121.58, train_loss: 0.0586, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 60, time: 53.08/121.58, train_loss: 0.0575, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 61, time: 53.02/121.58, train_loss: 0.0569, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 62, time: 53.08/121.58, train_loss: 0.0576, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 63, time: 53.05/121.58, train_loss: 0.0561, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 64, time: 53.04/121.58, train_loss: 0.0556, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 65, time: 53.10/121.58, train_loss: 0.0540, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 66, time: 53.05/121.58, train_loss: 0.0536, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 67, time: 53.08/121.58, train_loss: 0.0523, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 68, time: 53.19/121.58, train_loss: 0.0522, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 69, time: 53.16/121.58, train_loss: 0.0515, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 70, time: 53.11/121.58, train_loss: 0.0506, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 71, time: 53.12/121.58, train_loss: 0.0523, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 72, time: 53.11/121.58, train_loss: 0.0540, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 73, time: 53.10/121.58, train_loss: 0.0499, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 74, time: 53.14/121.58, train_loss: 0.0510, val_loss: 0.0278, F/AE/Dist_err/Rel_dist_err/SELD: 0.00/49.14/0.69/0.28/0.51, best_val_epoch: 50 (0.00/49.14/0.69/0.28/0.51)
epoch: 75, time: 53.16/127.72, train_loss: 0.0516, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 76, time: 53.56/127.72, train_loss: 0.0484, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 77, time: 53.16/127.72, train_loss: 0.0521, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 78, time: 53.12/127.72, train_loss: 0.0483, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 79, time: 53.02/127.72, train_loss: 0.0453, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 80, time: 53.13/127.72, train_loss: 0.0497, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 81, time: 53.09/127.72, train_loss: 0.0546, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 82, time: 52.98/127.72, train_loss: 0.0492, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 83, time: 53.03/127.72, train_loss: 0.0505, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 84, time: 53.05/127.72, train_loss: 0.0446, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 85, time: 53.00/127.72, train_loss: 0.0448, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 86, time: 53.01/127.72, train_loss: 0.0419, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 87, time: 53.11/127.72, train_loss: 0.0406, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 88, time: 53.11/127.72, train_loss: 0.0421, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 89, time: 53.17/127.72, train_loss: 0.0385, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 90, time: 53.07/127.72, train_loss: 0.0403, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 91, time: 53.46/127.72, train_loss: 0.0389, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 92, time: 53.09/127.72, train_loss: 0.0377, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 93, time: 53.06/127.72, train_loss: 0.0380, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 94, time: 53.36/127.72, train_loss: 0.0373, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 95, time: 53.07/127.72, train_loss: 0.0345, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 96, time: 53.18/127.72, train_loss: 0.0363, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 97, time: 53.19/127.72, train_loss: 0.0347, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 98, time: 53.10/127.72, train_loss: 0.0339, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 99, time: 53.10/127.72, train_loss: 0.0348, val_loss: 0.0250, F/AE/Dist_err/Rel_dist_err/SELD: 0.02/39.04/0.59/0.30/0.46, best_val_epoch: 75 (0.02/39.04/0.59/0.30/0.46)
epoch: 100, time: 53.08/139.69, train_loss: 0.0328, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 101, time: 54.48/139.69, train_loss: 0.0333, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 102, time: 53.23/139.69, train_loss: 0.0329, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 103, time: 53.29/139.69, train_loss: 0.0321, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 104, time: 53.21/139.69, train_loss: 0.0327, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 105, time: 53.13/139.69, train_loss: 0.0309, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 106, time: 53.11/139.69, train_loss: 0.0317, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 107, time: 53.15/139.69, train_loss: 0.0313, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 108, time: 53.13/139.69, train_loss: 0.0310, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 109, time: 53.16/139.69, train_loss: 0.0298, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 110, time: 53.29/139.69, train_loss: 0.0298, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 111, time: 53.15/139.69, train_loss: 0.0288, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 112, time: 53.10/139.69, train_loss: 0.0289, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
epoch: 113, time: 53.10/139.69, train_loss: 0.0274, val_loss: 0.0265, F/AE/Dist_err/Rel_dist_err/SELD: 0.05/35.47/0.63/0.36/0.46, best_val_epoch: 100 (0.05/35.47/0.63/0.36/0.46)
